timestamp,name,free_spaces,max_spaces,occupied_spaces
20112023-1020,Westanlage,217,235,18
01112023-1506,Westanlage,217,235,18
06112023-0945,Westanlage,217,235,18
16112023-1206,Westanlage,217,235,18
10112023-2025,Westanlage,217,235,18
04112023-1240,Westanlage,217,235,18
26102023-1319,Westanlage,217,235,18
19112023-1501,Westanlage,0,0,0
08112023-2040,Westanlage,217,235,18
01112023-1439,Westanlage,217,235,18
29102023-1246,Westanlage,0,0,0
01112023-1040,Westanlage,217,235,18
13112023-1434,Westanlage,217,235,18
13112023-1409,Westanlage,217,235,18
20112023-1215,Westanlage,217,235,18
04112023-1630,Westanlage,217,235,18
02112023-1646,Westanlage,217,235,18
29102023-1031,Westanlage,0,0,0
29102023-1434,Westanlage,0,0,0
17112023-1955,Westanlage,217,235,18
04112023-1730,Westanlage,217,235,18
09112023-1320,Westanlage,217,235,18
08112023-1035,Westanlage,217,235,18
28102023-2000,Westanlage,217,235,18
12112023-1550,Westanlage,0,0,0
13112023-1030,Westanlage,217,235,18
01112023-2100,Westanlage,0,0,0
15112023-2011,Westanlage,217,235,18
30102023-1921,Westanlage,217,235,18
29102023-1155,Westanlage,0,0,0
29102023-2101,Westanlage,0,0,0
15112023-1814,Westanlage,217,235,18
07112023-1735,Westanlage,217,235,18
29102023-1216,Westanlage,0,0,0
28102023-1526,Westanlage,217,235,18
03112023-1606,Westanlage,217,235,18
13112023-0941,Westanlage,217,235,18
11112023-1239,Westanlage,217,235,18
28102023-0945,Westanlage,217,235,18
18112023-1535,Westanlage,217,235,18
01112023-1316,Westanlage,217,235,18
28102023-1021,Westanlage,217,235,18
09112023-1445,Westanlage,217,235,18
27102023-0945,Westanlage,217,235,18
29102023-1644,Westanlage,0,0,0
30102023-1035,Westanlage,217,235,18
18112023-1626,Westanlage,217,235,18
10112023-1406,Westanlage,217,235,18
14112023-2030,Westanlage,217,235,18
01112023-2034,Westanlage,217,235,18
13112023-1225,Westanlage,217,235,18
26102023-1126,Westanlage,217,235,18
19112023-0940,Westanlage,0,0,0
19112023-1349,Westanlage,0,0,0
29102023-2001,Westanlage,0,0,0
15112023-1439,Westanlage,217,235,18
01112023-1209,Westanlage,217,235,18
11112023-1730,Westanlage,217,235,18
13112023-1035,Westanlage,217,235,18
10112023-1135,Westanlage,217,235,18
28102023-0901,Westanlage,217,235,18
02112023-1611,Westanlage,217,235,18
31102023-1006,Westanlage,217,235,18
17112023-0919,Westanlage,217,235,18
03112023-2036,Westanlage,217,235,18
29102023-1735,Westanlage,0,0,0
04112023-0946,Westanlage,217,235,18
29102023-1330,Westanlage,0,0,0
10112023-1941,Westanlage,217,235,18
14112023-1535,Westanlage,217,235,18
03112023-2031,Westanlage,217,235,18
05112023-1740,Westanlage,0,0,0
05112023-1516,Westanlage,0,0,0
03112023-1635,Westanlage,217,235,18
18112023-2024,Westanlage,217,235,18
08112023-1135,Westanlage,217,235,18
04112023-1659,Westanlage,217,235,18
19112023-1240,Westanlage,0,0,0
10112023-0915,Westanlage,217,235,18
13112023-2015,Westanlage,217,235,18
02112023-1030,Westanlage,217,235,18
19112023-1210,Westanlage,0,0,0
30102023-1045,Westanlage,217,235,18
20112023-1631,Westanlage,217,235,18
17112023-1526,Westanlage,217,235,18
07112023-1436,Westanlage,217,235,18
07112023-1450,Westanlage,217,235,18
02112023-1650,Westanlage,217,235,18
11112023-1259,Westanlage,217,235,18
20112023-2030,Westanlage,217,235,18
26102023-2030,Westanlage,217,235,18
11112023-1651,Westanlage,217,235,18
01112023-1201,Westanlage,217,235,18
20112023-1445,Westanlage,217,235,18
13112023-1550,Westanlage,217,235,18
27102023-1935,Westanlage,217,235,18
07112023-1240,Westanlage,217,235,18
24102023-2056,Westanlage,217,235,18
09112023-2059,Westanlage,217,235,18
06112023-1800,Westanlage,217,235,18
07112023-1745,Westanlage,217,235,18
12112023-0921,Westanlage,0,0,0
19112023-1530,Westanlage,0,0,0
18112023-1739,Westanlage,217,235,18
14112023-1530,Westanlage,217,235,18
16112023-0950,Westanlage,217,235,18
19112023-1725,Westanlage,0,0,0
01112023-1735,Westanlage,217,235,18
17112023-1025,Westanlage,217,235,18
07112023-1020,Westanlage,217,235,18
28102023-1825,Westanlage,217,235,18
15112023-1020,Westanlage,217,235,18
28102023-1610,Westanlage,217,235,18
17112023-1845,Westanlage,217,235,18
27102023-0915,Westanlage,217,235,18
14112023-1745,Westanlage,217,235,18
14112023-1625,Westanlage,217,235,18
15112023-1745,Westanlage,217,235,18
08112023-0949,Westanlage,217,235,18
08112023-2034,Westanlage,217,235,18
17112023-0941,Westanlage,217,235,18
18112023-2004,Westanlage,217,235,18
30102023-1509,Westanlage,217,235,18
30102023-1250,Westanlage,217,235,18
07112023-1045,Westanlage,217,235,18
11112023-1530,Westanlage,217,235,18
30102023-1415,Westanlage,217,235,18
01112023-1020,Westanlage,217,235,18
02112023-1755,Westanlage,217,235,18
13112023-1506,Westanlage,217,235,18
25102023-1739,Westanlage,217,235,18
07112023-1000,Westanlage,217,235,18
02112023-1041,Westanlage,217,235,18
06112023-0920,Westanlage,217,235,18
14112023-1145,Westanlage,217,235,18
02112023-1420,Westanlage,217,235,18
31102023-1049,Westanlage,217,235,18
13112023-1355,Westanlage,217,235,18
19112023-1451,Westanlage,0,0,0
06112023-1949,Westanlage,217,235,18
01112023-1134,Westanlage,217,235,18
18112023-1755,Westanlage,217,235,18
10112023-1645,Westanlage,217,235,18
17112023-1800,Westanlage,217,235,18
30102023-1535,Westanlage,217,235,18
02112023-1950,Westanlage,217,235,18
30102023-1930,Westanlage,217,235,18
17112023-1119,Westanlage,217,235,18
09112023-0925,Westanlage,217,235,18
02112023-1235,Westanlage,217,235,18
18112023-0930,Westanlage,217,235,18
01112023-1244,Westanlage,217,235,18
28102023-1945,Westanlage,217,235,18
03112023-1530,Westanlage,217,235,18
27102023-1715,Westanlage,217,235,18
26102023-1840,Westanlage,217,235,18
07112023-0915,Westanlage,217,235,18
27102023-1450,Westanlage,217,235,18
30102023-1231,Westanlage,217,235,18
26102023-1605,Westanlage,217,235,18
13112023-1820,Westanlage,217,235,18
03112023-1350,Westanlage,217,235,18
30102023-1004,Westanlage,217,235,18
31102023-1939,Westanlage,217,235,18
06112023-1125,Westanlage,217,235,18
14112023-0941,Westanlage,217,235,18
09112023-2025,Westanlage,217,235,18
29102023-1520,Westanlage,0,0,0
10112023-1815,Westanlage,217,235,18
15112023-1719,Westanlage,217,235,18
07112023-2005,Westanlage,217,235,18
13112023-1439,Westanlage,217,235,18
02112023-1049,Westanlage,217,235,18
14112023-1055,Westanlage,217,235,18
15112023-1530,Westanlage,217,235,18
17112023-2015,Westanlage,217,235,18
28102023-1500,Westanlage,217,235,18
02112023-1925,Westanlage,217,235,18
02112023-1216,Westanlage,217,235,18
12112023-1016,Westanlage,0,0,0
31102023-1121,Westanlage,217,235,18
19112023-1616,Westanlage,0,0,0
18112023-1345,Westanlage,217,235,18
18112023-1744,Westanlage,217,235,18
06112023-1750,Westanlage,217,235,18
07112023-1725,Westanlage,217,235,18
11112023-0950,Westanlage,217,235,18
15112023-1800,Westanlage,217,235,18
04112023-1950,Westanlage,217,235,18
30102023-1629,Westanlage,217,235,18
16112023-2005,Westanlage,217,235,18
31102023-1614,Westanlage,217,235,18
09112023-2040,Westanlage,217,235,18
20112023-1640,Westanlage,217,235,18
15112023-1740,Westanlage,217,235,18
27102023-1750,Westanlage,217,235,18
27102023-1940,Westanlage,217,235,18
26102023-1121,Westanlage,217,235,18
26102023-1011,Westanlage,217,235,18
14112023-1236,Westanlage,217,235,18
05112023-0930,Westanlage,0,0,0
18112023-1820,Westanlage,217,235,18
05112023-1936,Westanlage,0,0,0
25102023-1725,Westanlage,217,235,18
29102023-0946,Westanlage,0,0,0
06112023-0859,Westanlage,217,235,18
05112023-1011,Westanlage,0,0,0
04112023-2101,Westanlage,0,0,0
26102023-1344,Westanlage,217,235,18
01112023-1230,Westanlage,217,235,18
20112023-1620,Westanlage,217,235,18
05112023-1136,Westanlage,0,0,0
30102023-1906,Westanlage,217,235,18
13112023-1625,Westanlage,217,235,18
28102023-1050,Westanlage,217,235,18
19112023-0946,Westanlage,0,0,0
02112023-1631,Westanlage,217,235,18
25102023-2051,Westanlage,217,235,18
05112023-1530,Westanlage,0,0,0
04112023-1405,Westanlage,217,235,18
06112023-1250,Westanlage,217,235,18
02112023-2000,Westanlage,217,235,18
12112023-1840,Westanlage,0,0,0
18112023-1935,Westanlage,217,235,18
12112023-2015,Westanlage,0,0,0
20112023-0939,Westanlage,217,235,18
27102023-1634,Westanlage,217,235,18
13112023-1759,Westanlage,217,235,18
04112023-1610,Westanlage,217,235,18
20112023-1245,Westanlage,217,235,18
10112023-1820,Westanlage,217,235,18
13112023-1620,Westanlage,217,235,18
20112023-1836,Westanlage,217,235,18
02112023-1904,Westanlage,217,235,18
18112023-0944,Westanlage,217,235,18
02112023-1535,Westanlage,217,235,18
19112023-1731,Westanlage,0,0,0
15112023-1420,Westanlage,217,235,18
18112023-1830,Westanlage,217,235,18
18112023-1919,Westanlage,217,235,18
30102023-1950,Westanlage,217,235,18
26102023-1129,Westanlage,217,235,18
19112023-1035,Westanlage,0,0,0
11112023-1835,Westanlage,217,235,18
08112023-1746,Westanlage,217,235,18
04112023-1210,Westanlage,217,235,18
02112023-2025,Westanlage,217,235,18
20112023-1120,Westanlage,217,235,18
01112023-0934,Westanlage,217,235,18
14112023-1915,Westanlage,217,235,18
26102023-1546,Westanlage,217,235,18
13112023-1825,Westanlage,217,235,18
01112023-0925,Westanlage,217,235,18
19112023-0930,Westanlage,0,0,0
28102023-2029,Westanlage,217,235,18
09112023-1351,Westanlage,217,235,18
18112023-1521,Westanlage,217,235,18
29102023-1730,Westanlage,0,0,0
18112023-1420,Westanlage,217,235,18
25102023-1855,Westanlage,217,235,18
31102023-1530,Westanlage,217,235,18
25102023-1914,Westanlage,217,235,18
20112023-1340,Westanlage,217,235,18
29102023-1035,Westanlage,0,0,0
01112023-1340,Westanlage,217,235,18
20112023-2010,Westanlage,217,235,18
31102023-1610,Westanlage,217,235,18
19112023-1845,Westanlage,0,0,0
07112023-1536,Westanlage,217,235,18
26102023-1644,Westanlage,217,235,18
05112023-1426,Westanlage,0,0,0
13112023-1524,Westanlage,217,235,18
17112023-1944,Westanlage,217,235,18
29102023-1640,Westanlage,0,0,0
28102023-1434,Westanlage,217,235,18
07112023-1935,Westanlage,217,235,18
26102023-1720,Westanlage,217,235,18
09112023-1040,Westanlage,217,235,18
30102023-2010,Westanlage,217,235,18
10112023-1630,Westanlage,217,235,18
15112023-1840,Westanlage,217,235,18
14112023-1450,Westanlage,217,235,18
12112023-2009,Westanlage,0,0,0
06112023-1245,Westanlage,217,235,18
04112023-1925,Westanlage,217,235,18
01112023-1814,Westanlage,217,235,18
31102023-1525,Westanlage,217,235,18
10112023-0935,Westanlage,217,235,18
17112023-1834,Westanlage,217,235,18
10112023-1911,Westanlage,217,235,18
04112023-1644,Westanlage,217,235,18
15112023-1550,Westanlage,217,235,18
19112023-1120,Westanlage,0,0,0
16112023-1735,Westanlage,217,235,18
30102023-1150,Westanlage,217,235,18
02112023-1751,Westanlage,217,235,18
03112023-1240,Westanlage,217,235,18
11112023-0945,Westanlage,217,235,18
27102023-1521,Westanlage,217,235,18
05112023-0950,Westanlage,0,0,0
09112023-1751,Westanlage,217,235,18
08112023-1151,Westanlage,217,235,18
29102023-1759,Westanlage,0,0,0
16112023-1740,Westanlage,217,235,18
19112023-1040,Westanlage,0,0,0
07112023-1830,Westanlage,217,235,18
06112023-1020,Westanlage,217,235,18
17112023-1739,Westanlage,217,235,18
14112023-1634,Westanlage,217,235,18
03112023-1831,Westanlage,217,235,18
17112023-1546,Westanlage,217,235,18
01112023-1749,Westanlage,217,235,18
07112023-1205,Westanlage,217,235,18
10112023-2051,Westanlage,217,235,18
26102023-1820,Westanlage,217,235,18
27102023-1516,Westanlage,217,235,18
03112023-1840,Westanlage,217,235,18
29102023-1745,Westanlage,0,0,0
17112023-1724,Westanlage,217,235,18
16112023-1629,Westanlage,217,235,18
29102023-1635,Westanlage,0,0,0
11112023-0940,Westanlage,217,235,18
30102023-1749,Westanlage,217,235,18
03112023-1900,Westanlage,217,235,18
18112023-1125,Westanlage,217,235,18
05112023-1230,Westanlage,0,0,0
13112023-1851,Westanlage,217,235,18
11112023-1235,Westanlage,217,235,18
01112023-1850,Westanlage,217,235,18
10112023-1224,Westanlage,217,235,18
02112023-1846,Westanlage,217,235,18
13112023-2026,Westanlage,217,235,18
05112023-1844,Westanlage,0,0,0
31102023-1415,Westanlage,217,235,18
17112023-1341,Westanlage,217,235,18
19112023-1930,Westanlage,0,0,0
02112023-1841,Westanlage,217,235,18
17112023-1925,Westanlage,217,235,18
16112023-1450,Westanlage,217,235,18
20112023-1015,Westanlage,217,235,18
12112023-1040,Westanlage,0,0,0
04112023-1105,Westanlage,217,235,18
10112023-1045,Westanlage,217,235,18
20112023-1740,Westanlage,217,235,18
12112023-1510,Westanlage,0,0,0
12112023-2035,Westanlage,0,0,0
01112023-1820,Westanlage,217,235,18
11112023-2006,Westanlage,217,235,18
27102023-1950,Westanlage,217,235,18
17112023-1055,Westanlage,217,235,18
07112023-0935,Westanlage,217,235,18
17112023-0945,Westanlage,217,235,18
16112023-1935,Westanlage,217,235,18
14112023-1340,Westanlage,217,235,18
03112023-1115,Westanlage,217,235,18
03112023-1215,Westanlage,217,235,18
09112023-1525,Westanlage,217,235,18
10112023-1009,Westanlage,217,235,18
18112023-1631,Westanlage,217,235,18
06112023-1041,Westanlage,217,235,18
18112023-1736,Westanlage,217,235,18
02112023-1851,Westanlage,217,235,18
09112023-1145,Westanlage,217,235,18
26102023-2051,Westanlage,217,235,18
12112023-1740,Westanlage,0,0,0
01112023-1840,Westanlage,217,235,18
05112023-1544,Westanlage,0,0,0
31102023-1959,Westanlage,217,235,18
28102023-1941,Westanlage,217,235,18
25102023-1535,Westanlage,217,235,18
12112023-1931,Westanlage,0,0,0
10112023-1545,Westanlage,217,235,18
15112023-1940,Westanlage,217,235,18
07112023-1035,Westanlage,217,235,18
20112023-1536,Westanlage,217,235,18
04112023-1715,Westanlage,217,235,18
11112023-1250,Westanlage,217,235,18
07112023-1944,Westanlage,217,235,18
11112023-1025,Westanlage,217,235,18
08112023-0859,Westanlage,217,235,18
26102023-1630,Westanlage,217,235,18
07112023-1810,Westanlage,217,235,18
19112023-1630,Westanlage,0,0,0
18112023-1551,Westanlage,217,235,18
26102023-0945,Westanlage,217,235,18
19112023-1030,Westanlage,0,0,0
28102023-0940,Westanlage,217,235,18
29102023-1221,Westanlage,0,0,0
15112023-1001,Westanlage,217,235,18
14112023-0906,Westanlage,217,235,18
05112023-1535,Westanlage,0,0,0
01112023-1140,Westanlage,217,235,18
27102023-1916,Westanlage,217,235,18
29102023-1210,Westanlage,0,0,0
25102023-1851,Westanlage,217,235,18
18112023-1140,Westanlage,217,235,18
02112023-1516,Westanlage,217,235,18
30102023-0924,Westanlage,217,235,18
07112023-2010,Westanlage,217,235,18
03112023-2045,Westanlage,217,235,18
12112023-1129,Westanlage,0,0,0
09112023-1435,Westanlage,217,235,18
05112023-1921,Westanlage,0,0,0
11112023-1850,Westanlage,217,235,18
10112023-1200,Westanlage,217,235,18
26102023-1314,Westanlage,217,235,18
28102023-1544,Westanlage,217,235,18
07112023-1230,Westanlage,217,235,18
24102023-2101,Westanlage,0,0,0
27102023-1244,Westanlage,217,235,18
02112023-2020,Westanlage,217,235,18
02112023-2040,Westanlage,217,235,18
11112023-1610,Westanlage,217,235,18
09112023-1729,Westanlage,217,235,18
05112023-1525,Westanlage,0,0,0
13112023-1105,Westanlage,217,235,18
07112023-2049,Westanlage,217,235,18
15112023-0925,Westanlage,217,235,18
27102023-1234,Westanlage,217,235,18
01112023-1924,Westanlage,217,235,18
15112023-1914,Westanlage,217,235,18
12112023-2005,Westanlage,0,0,0
04112023-1331,Westanlage,217,235,18
18112023-1014,Westanlage,217,235,18
07112023-0925,Westanlage,217,235,18
10112023-1826,Westanlage,217,235,18
03112023-1245,Westanlage,217,235,18
14112023-1500,Westanlage,217,235,18
29102023-1550,Westanlage,0,0,0
31102023-1456,Westanlage,217,235,18
10112023-1416,Westanlage,217,235,18
18112023-2049,Westanlage,217,235,18
26102023-1450,Westanlage,217,235,18
20112023-1249,Westanlage,217,235,18
13112023-2051,Westanlage,217,235,18
07112023-1541,Westanlage,217,235,18
30102023-1210,Westanlage,217,235,18
04112023-2000,Westanlage,217,235,18
05112023-1805,Westanlage,0,0,0
06112023-1000,Westanlage,217,235,18
05112023-1634,Westanlage,0,0,0
06112023-1105,Westanlage,217,235,18
06112023-1130,Westanlage,217,235,18
27102023-1250,Westanlage,217,235,18
10112023-1520,Westanlage,217,235,18
12112023-1845,Westanlage,0,0,0
12112023-1334,Westanlage,0,0,0
09112023-1540,Westanlage,217,235,18
17112023-0929,Westanlage,217,235,18
20112023-1425,Westanlage,217,235,18
27102023-1410,Westanlage,217,235,18
08112023-1441,Westanlage,217,235,18
13112023-1515,Westanlage,217,235,18
04112023-1755,Westanlage,217,235,18
03112023-2015,Westanlage,217,235,18
18112023-1725,Westanlage,217,235,18
06112023-1940,Westanlage,217,235,18
03112023-1740,Westanlage,217,235,18
08112023-2020,Westanlage,217,235,18
25102023-2019,Westanlage,217,235,18
29102023-0915,Westanlage,0,0,0
12112023-1535,Westanlage,0,0,0
08112023-1015,Westanlage,217,235,18
05112023-1141,Westanlage,0,0,0
27102023-2045,Westanlage,217,235,18
10112023-1124,Westanlage,217,235,18
20112023-0945,Westanlage,217,235,18
31102023-1844,Westanlage,217,235,18
05112023-2045,Westanlage,0,0,0
02112023-1126,Westanlage,217,235,18
31102023-1405,Westanlage,217,235,18
02112023-2014,Westanlage,217,235,18
31102023-1025,Westanlage,217,235,18
20112023-1825,Westanlage,217,235,18
26102023-1116,Westanlage,217,235,18
07112023-1040,Westanlage,217,235,18
13112023-1315,Westanlage,217,235,18
04112023-1009,Westanlage,217,235,18
31102023-1425,Westanlage,217,235,18
14112023-2020,Westanlage,217,235,18
04112023-1639,Westanlage,217,235,18
08112023-1446,Westanlage,217,235,18
15112023-1534,Westanlage,217,235,18
14112023-1435,Westanlage,217,235,18
25102023-1705,Westanlage,217,235,18
28102023-0920,Westanlage,217,235,18
31102023-1850,Westanlage,217,235,18
02112023-0910,Westanlage,217,235,18
28102023-1310,Westanlage,217,235,18
20112023-0950,Westanlage,217,235,18
15112023-1925,Westanlage,217,235,18
19112023-1125,Westanlage,0,0,0
12112023-1615,Westanlage,0,0,0
16112023-1431,Westanlage,217,235,18
03112023-1640,Westanlage,217,235,18
11112023-1536,Westanlage,217,235,18
01112023-1746,Westanlage,217,235,18
31102023-1720,Westanlage,217,235,18
14112023-1855,Westanlage,217,235,18
14112023-2046,Westanlage,217,235,18
27102023-1550,Westanlage,217,235,18
15112023-1046,Westanlage,217,235,18
06112023-1225,Westanlage,217,235,18
11112023-1119,Westanlage,217,235,18
09112023-1621,Westanlage,217,235,18
31102023-0940,Westanlage,217,235,18
15112023-2025,Westanlage,217,235,18
28102023-1320,Westanlage,217,235,18
11112023-0934,Westanlage,217,235,18
29102023-1614,Westanlage,0,0,0
30102023-1310,Westanlage,217,235,18
10112023-1241,Westanlage,217,235,18
06112023-1824,Westanlage,217,235,18
02112023-0925,Westanlage,217,235,18
10112023-1255,Westanlage,217,235,18
17112023-1521,Westanlage,217,235,18
29102023-1116,Westanlage,0,0,0
27102023-1320,Westanlage,217,235,18
20112023-1945,Westanlage,217,235,18
29102023-1930,Westanlage,0,0,0
14112023-1226,Westanlage,217,235,18
16112023-1529,Westanlage,217,235,18
10112023-1840,Westanlage,217,235,18
14112023-1651,Westanlage,217,235,18
20112023-1201,Westanlage,217,235,18
30102023-0940,Westanlage,217,235,18
10112023-1956,Westanlage,217,235,18
27102023-1349,Westanlage,217,235,18
04112023-2035,Westanlage,217,235,18
28102023-1350,Westanlage,217,235,18
12112023-1640,Westanlage,0,0,0
04112023-1545,Westanlage,217,235,18
09112023-1829,Westanlage,217,235,18
16112023-1544,Westanlage,217,235,18
02112023-1551,Westanlage,217,235,18
14112023-1045,Westanlage,217,235,18
20112023-1220,Westanlage,217,235,18
02112023-2030,Westanlage,217,235,18
20112023-1050,Westanlage,217,235,18
28102023-1239,Westanlage,217,235,18
29102023-2026,Westanlage,0,0,0
28102023-1710,Westanlage,217,235,18
29102023-1424,Westanlage,0,0,0
15112023-2101,Westanlage,0,0,0
31102023-1520,Westanlage,217,235,18
29102023-1525,Westanlage,0,0,0
14112023-1150,Westanlage,217,235,18
18112023-1455,Westanlage,217,235,18
14112023-1950,Westanlage,217,235,18
31102023-1829,Westanlage,217,235,18
01112023-1835,Westanlage,217,235,18
18112023-1940,Westanlage,217,235,18
16112023-2036,Westanlage,217,235,18
10112023-1350,Westanlage,217,235,18
20112023-1055,Westanlage,217,235,18
28102023-1305,Westanlage,217,235,18
30102023-2059,Westanlage,217,235,18
12112023-2025,Westanlage,0,0,0
01112023-1741,Westanlage,217,235,18
18112023-1105,Westanlage,217,235,18
19112023-1525,Westanlage,0,0,0
13112023-1210,Westanlage,217,235,18
07112023-1225,Westanlage,217,235,18
08112023-1656,Westanlage,217,235,18
28102023-2040,Westanlage,217,235,18
02112023-1034,Westanlage,217,235,18
29102023-1920,Westanlage,0,0,0
31102023-1041,Westanlage,217,235,18
18112023-1230,Westanlage,217,235,18
26102023-1624,Westanlage,217,235,18
04112023-2026,Westanlage,217,235,18
28102023-1101,Westanlage,217,235,18
01112023-1015,Westanlage,217,235,18
03112023-1650,Westanlage,217,235,18
20112023-1925,Westanlage,217,235,18
14112023-1244,Westanlage,217,235,18
07112023-1920,Westanlage,217,235,18
17112023-1135,Westanlage,217,235,18
28102023-1739,Westanlage,217,235,18
10112023-1835,Westanlage,217,235,18
03112023-2020,Westanlage,217,235,18
28102023-1835,Westanlage,217,235,18
12112023-1345,Westanlage,0,0,0
31102023-1546,Westanlage,217,235,18
04112023-1500,Westanlage,217,235,18
04112023-1825,Westanlage,217,235,18
28102023-1926,Westanlage,217,235,18
10112023-1120,Westanlage,217,235,18
05112023-1751,Westanlage,0,0,0
12112023-2050,Westanlage,0,0,0
10112023-1440,Westanlage,217,235,18
25102023-1729,Westanlage,217,235,18
16112023-1524,Westanlage,217,235,18
19112023-1231,Westanlage,0,0,0
09112023-2050,Westanlage,217,235,18
04112023-0935,Westanlage,217,235,18
16112023-1406,Westanlage,217,235,18
31102023-2050,Westanlage,217,235,18
15112023-0859,Westanlage,217,235,18
31102023-1730,Westanlage,217,235,18
11112023-1010,Westanlage,217,235,18
12112023-1030,Westanlage,0,0,0
30102023-1844,Westanlage,217,235,18
12112023-1505,Westanlage,0,0,0
07112023-0939,Westanlage,217,235,18
01112023-1829,Westanlage,217,235,18
18112023-1530,Westanlage,217,235,18
17112023-1015,Westanlage,217,235,18
13112023-1125,Westanlage,217,235,18
03112023-1919,Westanlage,217,235,18
14112023-1830,Westanlage,217,235,18
18112023-1505,Westanlage,217,235,18
30102023-2035,Westanlage,217,235,18
09112023-0915,Westanlage,217,235,18
30102023-1605,Westanlage,217,235,18
25102023-1829,Westanlage,217,235,18
19112023-1445,Westanlage,0,0,0
01112023-1655,Westanlage,217,235,18
16112023-0920,Westanlage,217,235,18
06112023-2050,Westanlage,217,235,18
17112023-1350,Westanlage,217,235,18
02112023-1240,Westanlage,217,235,18
20112023-1450,Westanlage,217,235,18
05112023-1020,Westanlage,0,0,0
07112023-1730,Westanlage,217,235,18
07112023-1140,Westanlage,217,235,18
31102023-1925,Westanlage,217,235,18
31102023-1930,Westanlage,217,235,18
15112023-1730,Westanlage,217,235,18
19112023-1105,Westanlage,0,0,0
28102023-2036,Westanlage,217,235,18
11112023-1105,Westanlage,217,235,18
05112023-1911,Westanlage,0,0,0
30102023-1125,Westanlage,217,235,18
18112023-1814,Westanlage,217,235,18
02112023-1831,Westanlage,217,235,18
13112023-1150,Westanlage,217,235,18
30102023-0951,Westanlage,217,235,18
03112023-1229,Westanlage,217,235,18
25102023-1540,Westanlage,217,235,18
17112023-1749,Westanlage,217,235,18
31102023-1200,Westanlage,217,235,18
04112023-1351,Westanlage,217,235,18
15112023-1241,Westanlage,217,235,18
10112023-1420,Westanlage,217,235,18
05112023-1735,Westanlage,0,0,0
12112023-1620,Westanlage,0,0,0
28102023-1110,Westanlage,217,235,18
08112023-1841,Westanlage,217,235,18
02112023-1641,Westanlage,217,235,18
02112023-1146,Westanlage,217,235,18
29102023-1306,Westanlage,0,0,0
30102023-1830,Westanlage,217,235,18
13112023-1215,Westanlage,217,235,18
20112023-1646,Westanlage,217,235,18
03112023-1314,Westanlage,217,235,18
08112023-1125,Westanlage,217,235,18
16112023-1604,Westanlage,217,235,18
10112023-1735,Westanlage,217,235,18
14112023-0936,Westanlage,217,235,18
04112023-1625,Westanlage,217,235,18
31102023-1900,Westanlage,217,235,18
20112023-1436,Westanlage,217,235,18
27102023-1645,Westanlage,217,235,18
04112023-1040,Westanlage,217,235,18
11112023-1015,Westanlage,217,235,18
09112023-2014,Westanlage,217,235,18
29102023-1101,Westanlage,0,0,0
18112023-1036,Westanlage,217,235,18
29102023-1236,Westanlage,0,0,0
19112023-1635,Westanlage,0,0,0
06112023-1735,Westanlage,217,235,18
04112023-1515,Westanlage,217,235,18
19112023-1830,Westanlage,0,0,0
31102023-1511,Westanlage,217,235,18
27102023-1115,Westanlage,217,235,18
28102023-1136,Westanlage,217,235,18
02112023-1945,Westanlage,217,235,18
27102023-1215,Westanlage,217,235,18
19112023-1620,Westanlage,0,0,0
13112023-1950,Westanlage,217,235,18
07112023-1220,Westanlage,217,235,18
20112023-2001,Westanlage,217,235,18
31102023-2009,Westanlage,217,235,18
14112023-1031,Westanlage,217,235,18
04112023-1806,Westanlage,217,235,18
29102023-2010,Westanlage,0,0,0
01112023-1954,Westanlage,217,235,18
03112023-1755,Westanlage,217,235,18
08112023-1130,Westanlage,217,235,18
28102023-1330,Westanlage,217,235,18
04112023-1725,Westanlage,217,235,18
27102023-1315,Westanlage,217,235,18
02112023-1521,Westanlage,217,235,18
18112023-1516,Westanlage,217,235,18
28102023-1615,Westanlage,217,235,18
10112023-1945,Westanlage,217,235,18
05112023-1220,Westanlage,0,0,0
13112023-2011,Westanlage,217,235,18
15112023-1640,Westanlage,217,235,18
16112023-1824,Westanlage,217,235,18
30102023-1140,Westanlage,217,235,18
05112023-2101,Westanlage,0,0,0
18112023-1844,Westanlage,217,235,18
16112023-1620,Westanlage,217,235,18
19112023-1145,Westanlage,0,0,0
13112023-2005,Westanlage,217,235,18
26102023-1031,Westanlage,217,235,18
18112023-1055,Westanlage,217,235,18
18112023-1050,Westanlage,217,235,18
01112023-1145,Westanlage,217,235,18
09112023-1135,Westanlage,217,235,18
19112023-1820,Westanlage,0,0,0
16112023-1026,Westanlage,217,235,18
06112023-1526,Westanlage,217,235,18
14112023-1549,Westanlage,217,235,18
30102023-1809,Westanlage,217,235,18
11112023-1205,Westanlage,217,235,18
26102023-0940,Westanlage,217,235,18
31102023-1625,Westanlage,217,235,18
02112023-1546,Westanlage,217,235,18
05112023-1405,Westanlage,0,0,0
29102023-1820,Westanlage,0,0,0
26102023-1830,Westanlage,217,235,18
20112023-2014,Westanlage,217,235,18
15112023-1250,Westanlage,217,235,18
26102023-0911,Westanlage,217,235,18
28102023-1841,Westanlage,217,235,18
31102023-1704,Westanlage,217,235,18
04112023-1415,Westanlage,217,235,18
14112023-1735,Westanlage,217,235,18
07112023-1545,Westanlage,217,235,18
08112023-1710,Westanlage,217,235,18
16112023-1720,Westanlage,217,235,18
06112023-1545,Westanlage,217,235,18
