timestamp,name,free_spaces,max_spaces,occupied_spaces
07112023-1521,Rathaus,26,170,144
09112023-1645,Rathaus,4,170,166
25102023-1545,Rathaus,21,170,149
17112023-1446,Rathaus,97,170,73
03112023-0945,Rathaus,36,170,134
13112023-1921,Rathaus,191,250,59
19112023-1250,Rathaus,217,250,33
05112023-2011,Rathaus,150,250,100
30102023-1734,Rathaus,82,170,88
15112023-1204,Rathaus,12,170,158
08112023-1541,Rathaus,40,170,130
29102023-1451,Rathaus,134,250,116
16112023-1930,Rathaus,141,250,109
28102023-1339,Rathaus,137,250,113
28102023-1935,Rathaus,76,250,174
16112023-2009,Rathaus,142,250,108
10112023-1231,Rathaus,58,170,112
12112023-1900,Rathaus,163,250,87
16112023-1614,Rathaus,25,170,145
08112023-1235,Rathaus,12,170,158
28102023-1746,Rathaus,117,250,133
08112023-1225,Rathaus,17,170,153
14112023-1931,Rathaus,231,250,19
14112023-1220,Rathaus,3,170,167
07112023-1825,Rathaus,166,250,84
24102023-2050,Rathaus,176,250,74
25102023-1555,Rathaus,23,170,147
18112023-1839,Rathaus,90,250,160
10112023-1730,Rathaus,102,170,68
06112023-1015,Rathaus,23,170,147
26102023-1925,Rathaus,156,250,94
27102023-1625,Rathaus,64,170,106
14112023-1120,Rathaus,2,170,168
06112023-1844,Rathaus,176,250,74
11112023-1625,Rathaus,155,250,95
05112023-1835,Rathaus,79,250,171
17112023-1430,Rathaus,98,170,72
10112023-1210,Rathaus,54,170,116
15112023-1845,Rathaus,109,250,141
08112023-1000,Rathaus,13,170,157
26102023-1139,Rathaus,55,170,115
25102023-1720,Rathaus,19,170,151
19112023-1044,Rathaus,241,250,9
31102023-1840,Rathaus,151,250,99
12112023-1439,Rathaus,155,250,95
18112023-1605,Rathaus,144,250,106
30102023-1021,Rathaus,57,170,113
15112023-1210,Rathaus,21,170,149
05112023-2025,Rathaus,162,250,88
25102023-2005,Rathaus,136,250,114
04112023-0905,Rathaus,211,250,39
02112023-1151,Rathaus,1,170,169
27102023-1720,Rathaus,54,170,116
15112023-1545,Rathaus,56,170,114
25102023-1950,Rathaus,128,250,122
06112023-1055,Rathaus,17,170,153
09112023-2030,Rathaus,64,250,186
09112023-1126,Rathaus,7,170,163
03112023-1014,Rathaus,17,170,153
25102023-1620,Rathaus,11,170,159
08112023-1820,Rathaus,145,250,105
29102023-1500,Rathaus,137,250,113
09112023-1651,Rathaus,6,170,164
31102023-1150,Rathaus,4,170,166
26102023-1935,Rathaus,156,250,94
27102023-1435,Rathaus,66,170,104
11112023-1429,Rathaus,133,250,117
20112023-1545,Rathaus,51,170,119
04112023-1311,Rathaus,136,250,114
11112023-1451,Rathaus,139,250,111
14112023-1515,Rathaus,39,170,131
16112023-1650,Rathaus,43,170,127
29102023-1845,Rathaus,79,250,171
12112023-1720,Rathaus,170,250,80
31102023-1740,Rathaus,92,170,78
26102023-1249,Rathaus,66,170,104
08112023-1544,Rathaus,43,170,127
29102023-1241,Rathaus,169,250,81
31102023-0906,Rathaus,53,170,117
17112023-1421,Rathaus,98,170,72
16112023-1000,Rathaus,1,170,169
20112023-1501,Rathaus,54,170,116
30102023-1105,Rathaus,52,170,118
06112023-1445,Rathaus,54,170,116
09112023-2034,Rathaus,63,250,187
25102023-1550,Rathaus,26,170,144
19112023-1315,Rathaus,213,250,37
11112023-1020,Rathaus,184,250,66
18112023-1415,Rathaus,131,250,119
14112023-1249,Rathaus,4,170,166
02112023-0920,Rathaus,0,0,0
29102023-2020,Rathaus,88,250,162
10112023-1950,Rathaus,73,250,177
11112023-1901,Rathaus,120,250,130
10112023-1150,Rathaus,53,170,117
20112023-1355,Rathaus,57,170,113
01112023-1049,Rathaus,0,0,0
15112023-0951,Rathaus,35,170,135
01112023-0920,Rathaus,64,170,106
15112023-2049,Rathaus,98,250,152
11112023-2046,Rathaus,41,250,209
04112023-1820,Rathaus,130,250,120
13112023-1734,Rathaus,106,170,64
02112023-1250,Rathaus,2,170,168
