timestamp,name,free_spaces,max_spaces,occupied_spaces
12112023-0956,Selters Tor,148,158,10
16112023-1120,Selters Tor,30,158,128
31102023-0936,Selters Tor,42,158,116
14112023-1005,Selters Tor,23,158,135
20112023-2024,Selters Tor,141,158,17
20112023-1935,Selters Tor,132,158,26
08112023-1019,Selters Tor,15,158,143
25102023-1505,Selters Tor,67,158,91
26102023-0931,Selters Tor,80,158,78
27102023-1100,Selters Tor,75,158,83
08112023-2050,Selters Tor,144,158,14
30102023-1135,Selters Tor,28,158,130
30102023-1945,Selters Tor,139,158,19
03112023-1545,Selters Tor,80,158,78
16112023-1050,Selters Tor,32,158,126
05112023-1240,Selters Tor,81,158,77
06112023-2020,Selters Tor,141,158,17
14112023-2005,Selters Tor,136,158,22
10112023-1800,Selters Tor,117,158,41
26102023-2041,Selters Tor,145,158,13
06112023-1045,Selters Tor,38,158,120
31102023-1950,Selters Tor,147,158,11
11112023-1130,Selters Tor,96,158,62
08112023-2015,Selters Tor,139,158,19
20112023-1240,Selters Tor,21,158,137
02112023-1826,Selters Tor,115,158,43
14112023-1816,Selters Tor,95,158,63
11112023-1525,Selters Tor,92,158,66
15112023-1936,Selters Tor,146,158,12
02112023-1435,Selters Tor,26,158,132
09112023-1240,Selters Tor,36,158,122
18112023-1431,Selters Tor,65,158,93
04112023-1235,Selters Tor,93,158,65
06112023-1815,Selters Tor,116,158,42
20112023-1414,Selters Tor,11,158,147
13112023-1540,Selters Tor,38,158,120
05112023-1950,Selters Tor,149,158,9
19112023-2025,Selters Tor,148,158,10
05112023-1650,Selters Tor,135,158,23
01112023-2010,Selters Tor,149,158,9
31102023-1650,Selters Tor,53,158,105
05112023-1105,Selters Tor,116,158,42
20112023-1840,Selters Tor,115,158,43
08112023-1230,Selters Tor,39,158,119
29102023-0906,Selters Tor,146,158,12
11112023-2040,Selters Tor,141,158,17
25102023-2046,Selters Tor,142,158,16
11112023-1820,Selters Tor,133,158,25
03112023-1145,Selters Tor,27,158,131
25102023-1649,Selters Tor,84,158,74
31102023-2040,Selters Tor,148,158,10
16112023-1759,Selters Tor,105,158,53
01112023-1530,Selters Tor,50,158,108
02112023-1616,Selters Tor,52,158,106
18112023-1355,Selters Tor,71,158,87
26102023-1940,Selters Tor,142,158,16
01112023-2050,Selters Tor,148,158,10
05112023-1350,Selters Tor,110,158,48
27102023-1930,Selters Tor,125,158,33
31102023-1535,Selters Tor,45,158,113
12112023-1150,Selters Tor,146,158,12
26102023-1145,Selters Tor,37,158,121
10112023-0945,Selters Tor,57,158,101
30102023-1016,Selters Tor,41,158,117
29102023-1414,Selters Tor,147,158,11
07112023-0900,Selters Tor,62,158,96
15112023-1835,Selters Tor,129,158,29
19112023-1601,Selters Tor,140,158,18
06112023-1145,Selters Tor,31,158,127
17112023-2050,Selters Tor,142,158,16
03112023-1525,Selters Tor,80,158,78
31102023-2035,Selters Tor,147,158,11
15112023-1150,Selters Tor,25,158,133
18112023-0940,Selters Tor,133,158,25
25102023-1641,Selters Tor,82,158,76
06112023-1920,Selters Tor,138,158,20
15112023-1750,Selters Tor,110,158,48
17112023-2046,Selters Tor,143,158,15
31102023-1105,Selters Tor,28,158,130
26102023-1506,Selters Tor,71,158,87
28102023-1830,Selters Tor,128,158,30
14112023-0931,Selters Tor,41,158,117
04112023-1200,Selters Tor,97,158,61
11112023-2036,Selters Tor,140,158,18
16112023-1744,Selters Tor,98,158,60
14112023-1940,Selters Tor,132,158,26
12112023-1655,Selters Tor,136,158,22
17112023-1210,Selters Tor,33,158,125
06112023-1650,Selters Tor,67,158,91
15112023-1130,Selters Tor,20,158,138
14112023-1835,Selters Tor,105,158,53
09112023-1820,Selters Tor,110,158,48
03112023-2101,Selters Tor,145,158,13
09112023-2001,Selters Tor,141,158,17
12112023-1225,Selters Tor,147,158,11
10112023-2100,Selters Tor,125,158,33
16112023-1441,Selters Tor,24,158,134
07112023-1025,Selters Tor,28,158,130
27102023-1200,Selters Tor,68,158,90
31102023-0949,Selters Tor,37,158,121
13112023-1750,Selters Tor,95,158,63
02112023-1425,Selters Tor,22,158,136
11112023-1635,Selters Tor,100,158,58
08112023-1835,Selters Tor,114,158,44
31102023-1131,Selters Tor,24,158,134
02112023-0936,Selters Tor,44,158,114
27102023-1945,Selters Tor,123,158,35
26102023-0936,Selters Tor,76,158,82
17112023-1626,Selters Tor,89,158,69
10112023-1831,Selters Tor,119,158,39
07112023-0930,Selters Tor,50,158,108
07112023-1835,Selters Tor,122,158,36
28102023-1535,Selters Tor,85,158,73
09112023-1431,Selters Tor,31,158,127
18112023-1929,Selters Tor,128,158,30
