timestamp,name,free_spaces,max_spaces,occupied_spaces
29102023-1451,NeustÃ€dter Tor,780,870,90
16112023-1930,NeustÃ€dter Tor,592,870,278
28102023-1339,NeustÃ€dter Tor,231,870,639
28102023-1935,NeustÃ€dter Tor,684,870,186
16112023-2009,NeustÃ€dter Tor,632,870,238
10112023-1231,NeustÃ€dter Tor,346,870,524
12112023-1900,NeustÃ€dter Tor,785,870,85
16112023-1614,NeustÃ€dter Tor,385,870,485
08112023-1235,NeustÃ€dter Tor,324,870,546
28102023-1746,NeustÃ€dter Tor,392,870,478
08112023-1225,NeustÃ€dter Tor,302,870,568
14112023-1931,NeustÃ€dter Tor,644,870,226
14112023-1220,NeustÃ€dter Tor,317,870,553
07112023-1825,NeustÃ€dter Tor,564,870,306
24102023-2050,NeustÃ€dter Tor,743,870,127
25102023-1555,NeustÃ€dter Tor,483,870,387
18112023-1839,NeustÃ€dter Tor,443,870,427
10112023-1730,NeustÃ€dter Tor,439,870,431
06112023-1015,NeustÃ€dter Tor,363,870,507
26102023-1925,NeustÃ€dter Tor,655,870,215
27102023-1625,NeustÃ€dter Tor,383,870,487
14112023-1120,NeustÃ€dter Tor,304,870,566
06112023-1844,NeustÃ€dter Tor,612,870,258
11112023-1625,NeustÃ€dter Tor,221,870,649
05112023-1835,NeustÃ€dter Tor,746,870,124
17112023-1430,NeustÃ€dter Tor,428,870,442
10112023-1210,NeustÃ€dter Tor,326,870,544
15112023-1845,NeustÃ€dter Tor,576,870,294
08112023-1000,NeustÃ€dter Tor,383,870,487
26102023-1139,NeustÃ€dter Tor,530,870,340
25102023-1720,NeustÃ€dter Tor,504,870,366
19112023-1044,NeustÃ€dter Tor,762,870,108
31102023-1840,NeustÃ€dter Tor,608,870,262
12112023-1439,NeustÃ€dter Tor,775,870,95
18112023-1605,NeustÃ€dter Tor,20,870,850
30102023-1021,NeustÃ€dter Tor,309,870,561
15112023-1210,NeustÃ€dter Tor,175,870,695
05112023-2025,NeustÃ€dter Tor,759,870,111
25102023-2005,NeustÃ€dter Tor,715,870,155
04112023-0905,NeustÃ€dter Tor,733,870,137
02112023-1151,NeustÃ€dter Tor,280,870,590
27102023-1720,NeustÃ€dter Tor,422,870,448
15112023-1545,NeustÃ€dter Tor,463,870,407
25102023-1950,NeustÃ€dter Tor,701,870,169
06112023-1055,NeustÃ€dter Tor,311,870,559
09112023-2030,NeustÃ€dter Tor,724,870,146
09112023-1126,NeustÃ€dter Tor,364,870,506
03112023-1014,NeustÃ€dter Tor,418,870,452
25102023-1620,NeustÃ€dter Tor,472,870,398
08112023-1820,NeustÃ€dter Tor,583,870,287
29102023-1500,NeustÃ€dter Tor,781,870,89
09112023-1651,NeustÃ€dter Tor,497,870,373
31102023-1150,NeustÃ€dter Tor,320,870,550
26102023-1935,NeustÃ€dter Tor,667,870,203
27102023-1435,NeustÃ€dter Tor,473,870,397
11112023-1429,NeustÃ€dter Tor,76,870,794
20112023-1545,NeustÃ€dter Tor,452,870,418
04112023-1311,NeustÃ€dter Tor,163,870,707
11112023-1451,NeustÃ€dter Tor,83,870,787
14112023-1515,NeustÃ€dter Tor,496,870,374
16112023-1650,NeustÃ€dter Tor,399,870,471
29102023-1845,NeustÃ€dter Tor,782,870,88
12112023-1720,NeustÃ€dter Tor,758,870,112
31102023-1740,NeustÃ€dter Tor,516,870,354
26102023-1249,NeustÃ€dter Tor,511,870,359
08112023-1544,NeustÃ€dter Tor,562,870,308
29102023-1241,NeustÃ€dter Tor,781,870,89
31102023-0906,NeustÃ€dter Tor,478,870,392
17112023-1421,NeustÃ€dter Tor,425,870,445
16112023-1000,NeustÃ€dter Tor,348,870,522
20112023-1501,NeustÃ€dter Tor,451,870,419
30102023-1105,NeustÃ€dter Tor,248,870,622
06112023-1445,NeustÃ€dter Tor,513,870,357
09112023-2034,NeustÃ€dter Tor,730,870,140
25102023-1550,NeustÃ€dter Tor,497,870,373
19112023-1315,NeustÃ€dter Tor,753,870,117
11112023-1020,NeustÃ€dter Tor,458,870,412
18112023-1415,NeustÃ€dter Tor,108,870,762
14112023-1249,NeustÃ€dter Tor,361,870,509
02112023-0920,NeustÃ€dter Tor,463,870,407
29102023-2020,NeustÃ€dter Tor,792,870,78
10112023-1950,NeustÃ€dter Tor,669,870,201
11112023-1901,NeustÃ€dter Tor,574,870,296
10112023-1150,NeustÃ€dter Tor,326,870,544
20112023-1355,NeustÃ€dter Tor,456,870,414
01112023-1049,NeustÃ€dter Tor,231,870,639
15112023-0951,NeustÃ€dter Tor,345,870,525
01112023-0920,NeustÃ€dter Tor,443,870,427
15112023-2049,NeustÃ€dter Tor,712,870,158
11112023-2046,NeustÃ€dter Tor,718,870,152
04112023-1820,NeustÃ€dter Tor,484,870,386
13112023-1734,NeustÃ€dter Tor,548,870,322
02112023-1250,NeustÃ€dter Tor,315,870,555
06112023-1030,NeustÃ€dter Tor,335,870,535
25102023-1931,NeustÃ€dter Tor,685,870,185
20112023-1045,NeustÃ€dter Tor,322,870,548
31102023-2100,NeustÃ€dter Tor,746,870,124
16112023-1940,NeustÃ€dter Tor,602,870,268
06112023-1945,NeustÃ€dter Tor,671,870,199
17112023-1849,NeustÃ€dter Tor,516,870,354
03112023-1424,NeustÃ€dter Tor,432,870,438
03112023-1124,NeustÃ€dter Tor,341,870,529
16112023-2000,NeustÃ€dter Tor,617,870,253
30102023-1336,NeustÃ€dter Tor,482,870,388
26102023-1415,NeustÃ€dter Tor,489,870,381
25102023-1735,NeustÃ€dter Tor,506,870,364
01112023-1045,NeustÃ€dter Tor,240,870,630
31102023-1556,NeustÃ€dter Tor,523,870,347
13112023-1954,NeustÃ€dter Tor,689,870,181
04112023-1530,NeustÃ€dter Tor,145,870,725
28102023-1451,NeustÃ€dter Tor,208,870,662
29102023-0956,NeustÃ€dter Tor,800,870,70
04112023-1131,NeustÃ€dter Tor,286,870,584
29102023-1944,NeustÃ€dter Tor,787,870,83
02112023-1044,NeustÃ€dter Tor,285,870,585
30102023-1519,NeustÃ€dter Tor,489,870,381
29102023-1535,NeustÃ€dter Tor,783,870,87
06112023-1141,NeustÃ€dter Tor,283,870,587
16112023-1920,NeustÃ€dter Tor,574,870,296
