timestamp,free_spaces,occupied_spaces,max_spaces
2023-10-27T11:00:00,65,105,170
2023-10-27T11:10:00,64,106,170
2023-10-27T11:15:00,64,106,170
2023-10-27T11:20:00,69,101,170
2023-10-27T11:29:00,69,101,170
2023-10-27T11:34:00,71,99,170
2023-10-27T11:39:00,72,98,170
2023-10-27T11:44:00,78,92,170
2023-10-27T11:50:00,77,93,170
2023-10-27T12:00:00,79,91,170
2023-10-27T12:15:00,79,91,170
2023-10-27T12:24:00,83,87,170
2023-10-27T12:29:00,81,89,170
2023-10-27T12:34:00,81,89,170
2023-10-27T12:39:00,79,91,170
2023-10-27T12:44:00,81,89,170
2023-10-27T12:50:00,82,88,170
2023-10-27T13:00:00,91,79,170
2023-10-27T13:10:00,100,70,170
2023-10-27T13:15:00,100,70,170
2023-10-27T13:20:00,105,65,170
2023-10-27T13:24:00,103,67,170
2023-10-27T13:31:00,99,71,170
2023-10-27T13:34:00,99,71,170
2023-10-27T13:39:00,100,70,170
2023-10-27T13:44:00,99,71,170
2023-10-27T13:49:00,96,74,170
2023-10-27T14:10:00,78,92,170
2023-10-27T14:35:00,66,104,170
2023-10-27T14:50:00,60,110,170
2023-10-27T15:01:00,52,118,170
2023-10-27T15:16:00,50,120,170
2023-10-27T15:21:00,45,125,170
2023-10-27T15:25:00,44,126,170
2023-10-27T15:30:00,46,124,170
2023-10-27T15:35:00,45,125,170
2023-10-27T15:40:00,46,124,170
2023-10-27T15:45:00,45,125,170
2023-10-27T15:50:00,43,127,170
2023-10-27T15:59:00,49,121,170
2023-10-27T16:15:00,60,110,170
2023-10-27T16:20:00,65,105,170
2023-10-27T16:25:00,64,106,170
2023-10-27T16:30:00,62,108,170
2023-10-27T16:34:00,65,105,170
2023-10-27T16:45:00,58,112,170
2023-10-27T16:50:00,60,110,170
2023-10-27T16:55:00,56,114,170
2023-10-27T17:10:00,54,116,170
2023-10-27T17:15:00,53,117,170
2023-10-27T17:20:00,54,116,170
2023-10-27T17:30:00,58,112,170
2023-10-27T17:35:00,51,119,170
2023-10-27T17:40:00,44,126,170
2023-10-27T17:45:00,43,127,170
2023-10-27T17:50:00,39,131,170
2023-10-27T18:00:00,37,133,170
2023-10-27T18:21:00,124,126,250
2023-10-27T18:31:00,123,127,250
2023-10-27T18:35:00,122,128,250
2023-10-27T18:40:00,118,132,250
2023-10-27T18:45:00,127,123,250
2023-10-27T18:50:00,128,122,250
2023-10-27T19:00:00,125,125,250
2023-10-27T19:11:00,130,120,250
2023-10-27T19:16:00,126,124,250
2023-10-27T19:21:00,121,129,250
2023-10-27T19:30:00,113,137,250
2023-10-27T19:35:00,111,139,250
2023-10-27T19:40:00,100,150,250
2023-10-27T19:45:00,94,156,250
2023-10-27T19:50:00,85,165,250
2023-10-27T20:01:00,77,173,250
2023-10-27T20:15:00,61,189,250
2023-10-27T20:25:00,59,191,250
2023-10-27T20:30:00,58,192,250
2023-10-27T20:35:00,61,189,250
2023-10-27T20:41:00,64,186,250
2023-10-27T20:45:00,59,191,250
2023-10-27T20:51:00,55,195,250
2023-10-27T20:55:00,56,194,250
2023-10-27T21:00:00,60,190,250
2023-10-28T09:01:00,236,14,250
2023-10-28T09:10:00,234,16,250
2023-10-28T09:16:00,235,15,250
2023-10-28T09:20:00,231,19,250
2023-10-28T09:25:00,229,21,250
2023-10-28T09:30:00,226,24,250
2023-10-28T09:36:00,225,25,250
2023-10-28T09:40:00,222,28,250
2023-10-28T09:45:00,221,29,250
2023-10-28T09:50:00,219,31,250
2023-10-28T10:05:00,212,38,250
2023-10-28T10:16:00,210,40,250
2023-10-28T10:21:00,209,41,250
2023-10-28T10:30:00,202,48,250
2023-10-28T10:36:00,202,48,250
2023-10-28T10:40:00,201,49,250
2023-10-28T10:45:00,199,51,250
2023-10-28T10:50:00,195,55,250
2023-10-28T11:01:00,188,62,250
2023-10-28T11:10:00,182,68,250
2023-10-28T11:16:00,177,73,250
2023-10-28T11:21:00,176,74,250
2023-10-28T11:25:00,178,72,250
2023-10-28T11:30:00,179,71,250
2023-10-28T11:36:00,176,74,250
2023-10-28T11:40:00,173,77,250
2023-10-28T11:45:00,174,76,250
2023-10-28T11:50:00,169,81,250
2023-10-28T12:05:00,170,80,250
2023-10-28T12:14:00,169,81,250
2023-10-28T12:19:00,165,85,250
2023-10-28T12:24:00,164,86,250
2023-10-28T12:35:00,171,79,250
2023-10-28T12:39:00,171,79,250
2023-10-28T12:44:00,173,77,250
2023-10-28T12:49:00,173,77,250
2023-10-28T12:54:00,170,80,250
2023-10-28T13:05:00,165,85,250
2023-10-28T13:10:00,162,88,250
2023-10-28T13:15:00,158,92,250
2023-10-28T13:20:00,157,93,250
2023-10-28T13:25:00,151,99,250
2023-10-28T13:30:00,151,99,250
2023-10-28T13:35:00,141,109,250
2023-10-28T13:39:00,137,113,250
2023-10-28T13:44:00,129,121,250
2023-10-28T13:50:00,129,121,250
2023-10-28T14:10:00,116,134,250
2023-10-28T14:34:00,111,139,250
2023-10-28T14:45:00,111,139,250
2023-10-28T14:51:00,111,139,250
2023-10-28T15:00:00,107,143,250
2023-10-28T15:15:00,93,157,250
2023-10-28T15:21:00,79,171,250
2023-10-28T15:26:00,72,178,250
2023-10-28T15:30:00,69,181,250
2023-10-28T15:35:00,58,192,250
2023-10-28T15:40:00,56,194,250
2023-10-28T15:44:00,61,189,250
2023-10-28T15:49:00,67,183,250
2023-10-28T16:00:00,72,178,250
2023-10-28T16:10:00,77,173,250
2023-10-28T16:15:00,75,175,250
2023-10-28T16:26:00,85,165,250
2023-10-28T16:30:00,84,166,250
2023-10-28T16:35:00,86,164,250
2023-10-28T16:39:00,89,161,250
2023-10-28T16:45:00,94,156,250
2023-10-28T17:01:00,93,157,250
2023-10-28T17:10:00,93,157,250
2023-10-28T17:15:00,103,147,250
2023-10-28T17:20:00,108,142,250
2023-10-28T17:30:00,124,126,250
2023-10-28T17:35:00,124,126,250
2023-10-28T17:39:00,119,131,250
2023-10-28T17:46:00,117,133,250
2023-10-28T17:51:00,114,136,250
2023-10-28T18:01:00,114,136,250
2023-10-28T18:15:00,114,136,250
2023-10-28T18:25:00,111,139,250
2023-10-28T18:30:00,110,140,250
2023-10-28T18:35:00,108,142,250
2023-10-28T18:41:00,105,145,250
2023-10-28T18:45:00,110,140,250
2023-10-28T18:50:00,106,144,250
2023-10-28T19:00:00,101,149,250
2023-10-28T19:10:00,88,162,250
2023-10-28T19:20:00,89,161,250
2023-10-28T19:26:00,84,166,250
2023-10-28T19:31:00,77,173,250
2023-10-28T19:35:00,76,174,250
2023-10-28T19:41:00,72,178,250
2023-10-28T19:45:00,65,185,250
2023-10-28T19:50:00,67,183,250
2023-10-28T20:00:00,65,185,250
2023-10-28T20:15:00,63,187,250
2023-10-28T20:21:00,65,185,250
2023-10-28T20:26:00,62,188,250
2023-10-28T20:29:00,61,189,250
