timestamp,free_spaces,occupied_spaces,max_spaces
2023-10-27T15:21:00,120,79,199
2023-10-27T15:25:00,120,79,199
2023-10-27T15:30:00,120,79,199
2023-10-27T15:35:00,120,79,199
2023-10-27T15:40:00,120,79,199
2023-10-27T15:45:00,120,79,199
2023-10-27T15:50:00,120,79,199
2023-10-27T15:59:00,120,79,199
2023-10-27T16:15:00,120,79,199
2023-10-27T16:20:00,120,79,199
2023-10-27T16:25:00,120,79,199
2023-10-27T16:30:00,120,79,199
2023-10-27T16:34:00,120,79,199
2023-10-27T16:45:00,120,79,199
2023-10-27T16:50:00,120,79,199
2023-10-27T16:55:00,120,79,199
2023-10-27T17:10:00,120,79,199
2023-10-27T17:15:00,120,79,199
2023-10-27T17:20:00,120,79,199
2023-10-27T17:30:00,120,79,199
2023-10-27T17:35:00,120,79,199
2023-10-27T17:40:00,120,79,199
2023-10-27T17:45:00,120,79,199
2023-10-27T17:50:00,120,79,199
2023-10-27T18:00:00,120,79,199
2023-10-27T18:21:00,120,79,199
2023-10-27T18:31:00,120,79,199
2023-10-27T18:35:00,120,79,199
2023-10-27T18:40:00,120,79,199
2023-10-27T18:45:00,120,79,199
2023-10-27T18:50:00,120,79,199
2023-10-27T19:00:00,120,79,199
2023-10-27T19:11:00,120,79,199
2023-10-27T19:16:00,120,79,199
2023-10-27T19:21:00,120,79,199
2023-10-27T19:30:00,120,79,199
2023-10-27T19:35:00,120,79,199
2023-10-27T19:40:00,120,79,199
2023-10-27T19:45:00,120,79,199
2023-10-27T19:50:00,120,79,199
2023-10-28T09:01:00,120,79,199
2023-10-28T09:10:00,120,79,199
2023-10-28T09:16:00,120,79,199
2023-10-28T09:20:00,120,79,199
2023-10-28T09:25:00,120,79,199
2023-10-28T09:30:00,120,79,199
2023-10-28T09:36:00,120,79,199
2023-10-28T09:40:00,120,79,199
2023-10-28T09:45:00,120,79,199
2023-10-28T09:50:00,120,79,199
2023-10-28T10:05:00,120,79,199
2023-10-28T10:16:00,120,79,199
2023-10-28T10:21:00,120,79,199
2023-10-28T10:30:00,120,79,199
2023-10-28T10:36:00,120,79,199
2023-10-28T10:40:00,120,79,199
2023-10-28T10:45:00,120,79,199
2023-10-28T10:50:00,120,79,199
2023-10-28T11:01:00,120,79,199
2023-10-28T11:10:00,120,79,199
2023-10-28T11:16:00,120,79,199
2023-10-28T11:21:00,120,79,199
2023-10-28T11:25:00,120,79,199
2023-10-28T11:30:00,120,79,199
2023-10-28T11:36:00,120,79,199
2023-10-28T11:40:00,120,79,199
2023-10-28T11:45:00,120,79,199
2023-10-28T11:50:00,120,79,199
2023-10-28T12:05:00,120,79,199
2023-10-28T12:14:00,120,79,199
2023-10-28T12:19:00,120,79,199
2023-10-28T12:24:00,120,79,199
2023-10-28T12:35:00,120,79,199
2023-10-28T12:39:00,120,79,199
2023-10-28T12:44:00,120,79,199
2023-10-28T12:49:00,120,79,199
2023-10-28T12:54:00,120,79,199
2023-10-28T13:05:00,120,79,199
2023-10-28T13:10:00,120,79,199
2023-10-28T13:15:00,120,79,199
2023-10-28T13:20:00,120,79,199
2023-10-28T13:25:00,120,79,199
2023-10-28T13:30:00,120,79,199
2023-10-28T13:35:00,120,79,199
2023-10-28T13:39:00,120,79,199
2023-10-28T13:44:00,120,79,199
2023-10-28T13:50:00,120,79,199
2023-10-28T14:10:00,120,79,199
2023-10-28T14:34:00,120,79,199
2023-10-28T14:45:00,120,79,199
2023-10-28T14:51:00,120,79,199
2023-10-28T15:00:00,120,79,199
2023-10-28T15:15:00,120,79,199
2023-10-28T15:21:00,120,79,199
2023-10-28T15:26:00,120,79,199
2023-10-28T15:30:00,120,79,199
2023-10-28T15:35:00,120,79,199
2023-10-28T15:40:00,120,79,199
2023-10-28T15:44:00,120,79,199
2023-10-28T15:49:00,120,79,199
2023-10-28T16:00:00,120,79,199
2023-10-28T16:10:00,120,79,199
2023-10-28T16:15:00,120,79,199
2023-10-28T16:26:00,120,79,199
2023-10-28T16:30:00,120,79,199
2023-10-28T16:35:00,120,79,199
2023-10-28T16:39:00,120,79,199
2023-10-28T16:45:00,120,79,199
2023-10-28T17:01:00,120,79,199
2023-10-28T17:10:00,120,79,199
2023-10-28T17:15:00,120,79,199
2023-10-28T17:20:00,120,79,199
2023-10-28T17:30:00,120,79,199
2023-10-28T17:35:00,120,79,199
2023-10-28T17:39:00,120,79,199
2023-10-28T17:46:00,120,79,199
2023-10-28T17:51:00,120,79,199
2023-10-28T18:01:00,120,79,199
2023-10-28T18:15:00,120,79,199
2023-10-28T18:25:00,120,79,199
2023-10-28T18:30:00,120,79,199
2023-10-28T18:35:00,120,79,199
2023-10-28T18:41:00,120,79,199
2023-10-28T18:45:00,120,79,199
2023-10-28T18:50:00,120,79,199
2023-10-30T09:00:00,120,79,199
2023-10-30T09:19:00,120,79,199
2023-10-30T09:24:00,120,79,199
2023-10-30T09:30:00,120,79,199
2023-10-30T09:35:00,120,79,199
2023-10-30T09:40:00,120,79,199
2023-10-30T09:45:00,120,79,199
2023-10-30T09:51:00,120,79,199
2023-10-30T10:04:00,120,79,199
2023-10-30T10:16:00,120,79,199
2023-10-30T10:21:00,120,79,199
2023-10-30T10:26:00,120,79,199
2023-10-30T10:29:00,120,79,199
2023-10-30T10:35:00,120,79,199
2023-10-30T10:40:00,120,79,199
2023-10-30T10:45:00,120,79,199
2023-10-30T10:50:00,120,79,199
2023-10-30T11:05:00,120,79,199
2023-10-30T11:20:00,120,79,199
2023-10-30T11:25:00,120,79,199
2023-10-30T11:35:00,120,79,199
2023-10-30T11:40:00,120,79,199
2023-10-30T11:45:00,120,79,199
2023-10-30T11:50:00,120,79,199
2023-10-30T11:55:00,120,79,199
2023-10-30T12:10:00,120,79,199
2023-10-30T12:15:00,120,79,199
2023-10-30T12:20:00,120,79,199
2023-10-30T12:25:00,120,79,199
2023-10-30T12:31:00,120,79,199
2023-10-30T12:35:00,120,79,199
2023-10-30T12:40:00,120,79,199
2023-10-30T12:45:00,120,79,199
2023-10-30T12:50:00,120,79,199
2023-10-30T13:10:00,120,79,199
2023-10-30T13:36:00,120,79,199
2023-10-30T13:50:00,120,79,199
2023-10-30T14:06:00,120,79,199
2023-10-30T14:15:00,120,79,199
2023-10-30T14:21:00,120,79,199
2023-10-30T14:26:00,120,79,199
2023-10-30T14:31:00,120,79,199
2023-10-30T14:41:00,120,79,199
2023-10-30T14:44:00,120,79,199
2023-10-30T14:49:00,120,79,199
2023-10-30T14:54:00,120,79,199
2023-10-30T15:09:00,120,79,199
2023-10-30T15:19:00,120,79,199
2023-10-30T15:24:00,120,79,199
2023-10-30T15:29:00,120,79,199
2023-10-30T15:35:00,120,79,199
2023-10-30T15:40:00,120,79,199
2023-10-30T15:44:00,120,79,199
2023-10-30T15:49:00,120,79,199
2023-10-30T16:05:00,120,79,199
2023-10-30T16:14:00,120,79,199
2023-10-30T16:19:00,120,79,199
2023-10-30T16:24:00,120,79,199
2023-10-30T16:29:00,120,79,199
2023-10-30T16:34:00,120,79,199
2023-10-30T16:44:00,120,79,199
2023-10-30T16:50:00,120,79,199
2023-10-30T16:55:00,120,79,199
2023-10-30T17:09:00,120,79,199
2023-10-30T17:25:00,120,79,199
2023-10-30T17:34:00,120,79,199
2023-10-30T17:41:00,120,79,199
2023-10-30T17:46:00,120,79,199
2023-10-30T17:49:00,120,79,199
2023-10-30T17:59:00,120,79,199
2023-10-30T18:09:00,120,79,199
2023-10-30T18:20:00,120,79,199
2023-10-30T18:25:00,120,79,199
2023-10-30T18:30:00,120,79,199
2023-10-30T18:35:00,120,79,199
2023-10-30T18:40:00,120,79,199
2023-10-30T18:44:00,120,79,199
2023-10-30T18:49:00,120,79,199
2023-10-30T19:06:00,120,79,199
2023-10-30T19:21:00,120,79,199
2023-10-30T19:30:00,120,79,199
2023-10-30T19:36:00,120,79,199
2023-10-30T19:40:00,120,79,199
2023-10-30T19:45:00,120,79,199
2023-10-30T19:50:00,120,79,199
2023-10-30T19:55:00,120,79,199
2023-10-31T09:06:00,120,79,199
2023-10-31T09:19:00,120,79,199
2023-10-31T09:25:00,120,79,199
2023-10-31T09:31:00,120,79,199
2023-10-31T09:36:00,120,79,199
2023-10-31T09:40:00,120,79,199
2023-10-31T09:46:00,120,79,199
2023-10-31T09:49:00,120,79,199
2023-10-31T10:06:00,120,79,199
2023-10-31T10:16:00,120,79,199
2023-10-31T10:20:00,120,79,199
2023-10-31T10:25:00,120,79,199
2023-10-31T10:30:00,120,79,199
2023-10-31T10:36:00,120,79,199
2023-10-31T10:41:00,120,79,199
2023-10-31T10:46:00,120,79,199
2023-10-31T10:49:00,120,79,199
2023-10-31T11:05:00,120,79,199
2023-10-31T11:21:00,120,79,199
2023-10-31T11:31:00,120,79,199
2023-10-31T11:36:00,120,79,199
2023-10-31T11:41:00,120,79,199
2023-10-31T11:45:00,120,79,199
2023-10-31T11:50:00,120,79,199
2023-10-31T12:00:00,120,79,199
2023-10-31T12:11:00,120,79,199
2023-10-31T12:16:00,120,79,199
2023-10-31T12:21:00,120,79,199
2023-10-31T12:25:00,120,79,199
2023-10-31T12:30:00,120,79,199
2023-10-31T12:35:00,120,79,199
2023-10-31T12:41:00,120,79,199
2023-10-31T12:46:00,120,79,199
2023-10-31T12:51:00,120,79,199
2023-10-31T13:16:00,120,79,199
2023-10-31T13:35:00,120,79,199
2023-10-31T13:50:00,120,79,199
2023-10-31T14:05:00,120,79,199
2023-10-31T14:15:00,120,79,199
2023-10-31T14:20:00,120,79,199
2023-10-31T14:25:00,120,79,199
2023-10-31T14:35:00,120,79,199
2023-10-31T14:40:00,120,79,199
2023-10-31T14:45:00,120,79,199
2023-10-31T14:51:00,120,79,199
2023-10-31T14:56:00,120,79,199
2023-10-31T15:11:00,120,79,199
2023-10-31T15:20:00,120,79,199
2023-10-31T15:25:00,120,79,199
2023-10-31T15:30:00,120,79,199
2023-10-31T15:35:00,120,79,199
2023-10-31T15:46:00,120,79,199
2023-10-31T15:51:00,120,79,199
2023-10-31T15:56:00,120,79,199
2023-10-31T16:10:00,120,79,199
2023-10-31T16:14:00,120,79,199
2023-10-31T16:25:00,120,79,199
2023-10-31T16:29:00,120,79,199
2023-10-31T16:34:00,120,79,199
2023-10-31T16:39:00,120,79,199
2023-10-31T16:44:00,120,79,199
2023-10-31T16:50:00,120,79,199
2023-10-31T17:04:00,120,79,199
2023-10-31T17:20:00,120,79,199
2023-10-31T17:30:00,120,79,199
2023-10-31T17:35:00,120,79,199
2023-10-31T17:40:00,120,79,199
2023-10-31T17:45:00,120,79,199
2023-10-31T17:49:00,120,79,199
2023-10-31T18:05:00,120,79,199
2023-10-31T18:15:00,120,79,199
2023-10-31T18:20:00,120,79,199
2023-10-31T18:25:00,120,79,199
2023-10-31T18:29:00,120,79,199
2023-10-31T18:40:00,120,79,199
2023-10-31T18:44:00,120,79,199
2023-10-31T18:50:00,120,79,199
2023-10-31T19:00:00,120,79,199
2023-10-31T19:14:00,120,79,199
2023-10-31T19:25:00,120,79,199
2023-10-31T19:30:00,120,79,199
2023-10-31T19:34:00,120,79,199
2023-10-31T19:39:00,120,79,199
2023-10-31T19:44:00,120,79,199
2023-10-31T19:50:00,120,79,199
2023-10-31T19:59:00,120,79,199
2023-11-01T09:00:00,120,79,199
2023-11-01T09:20:00,120,79,199
2023-11-01T09:25:00,120,79,199
2023-11-01T09:30:00,120,79,199
2023-11-01T09:34:00,120,79,199
2023-11-01T09:39:00,120,79,199
2023-11-01T09:44:00,120,79,199
2023-11-01T09:51:00,120,79,199
2023-11-01T10:01:00,120,79,199
2023-11-01T10:15:00,120,79,199
2023-11-01T10:20:00,120,79,199
2023-11-01T10:24:00,120,79,199
2023-11-01T10:31:00,120,79,199
2023-11-01T10:34:00,120,79,199
2023-11-01T10:40:00,120,79,199
2023-11-01T10:45:00,120,79,199
2023-11-01T10:49:00,120,79,199
2023-11-01T10:59:00,120,79,199
2023-11-01T11:20:00,120,79,199
2023-11-01T11:24:00,120,79,199
2023-11-01T11:29:00,120,79,199
2023-11-01T11:34:00,120,79,199
2023-11-01T11:40:00,120,79,199
2023-11-01T11:45:00,120,79,199
2023-11-01T11:50:00,120,79,199
2023-11-01T12:01:00,120,79,199
2023-11-01T12:09:00,120,79,199
2023-11-01T12:15:00,120,79,199
2023-11-01T12:21:00,120,79,199
2023-11-01T12:26:00,120,79,199
2023-11-01T12:30:00,120,79,199
2023-11-01T12:35:00,120,79,199
2023-11-01T12:41:00,120,79,199
2023-11-01T12:44:00,120,79,199
2023-11-01T12:55:00,120,79,199
2023-11-01T13:16:00,120,79,199
2023-11-01T13:40:00,120,79,199
2023-11-01T13:51:00,120,79,199
2023-11-01T14:05:00,120,79,199
2023-11-01T14:15:00,120,79,199
2023-11-01T14:20:00,120,79,199
2023-11-01T14:25:00,120,79,199
2023-11-01T14:36:00,120,79,199
2023-11-01T14:39:00,120,79,199
2023-11-01T14:45:00,120,79,199
2023-11-01T14:50:00,120,79,199
2023-11-01T14:55:00,120,79,199
2023-11-01T15:06:00,120,79,199
2023-11-01T15:21:00,120,79,199
2023-11-01T15:25:00,120,79,199
2023-11-01T15:30:00,120,79,199
2023-11-01T15:35:00,120,79,199
2023-11-01T15:41:00,120,79,199
2023-11-01T15:46:00,120,79,199
2023-11-01T15:50:00,120,79,199
2023-11-01T16:05:00,120,79,199
2023-11-01T16:15:00,120,79,199
2023-11-01T16:21:00,120,79,199
2023-11-01T16:25:00,120,79,199
2023-11-01T16:30:00,120,79,199
2023-11-01T16:35:00,120,79,199
2023-11-01T16:41:00,120,79,199
2023-11-01T16:44:00,120,79,199
2023-11-01T16:55:00,120,79,199
2023-11-01T17:10:00,120,79,199
2023-11-01T17:26:00,120,79,199
2023-11-01T17:35:00,120,79,199
2023-11-01T17:41:00,120,79,199
2023-11-01T17:46:00,120,79,199
2023-11-01T17:49:00,120,79,199
2023-11-01T17:55:00,120,79,199
2023-11-01T18:04:00,120,79,199
2023-11-01T18:14:00,120,79,199
2023-11-01T18:20:00,120,79,199
2023-11-01T18:29:00,120,79,199
2023-11-01T18:35:00,120,79,199
2023-11-01T18:40:00,120,79,199
2023-11-01T18:44:00,120,79,199
2023-11-01T18:50:00,120,79,199
2023-11-01T19:00:00,120,79,199
2023-11-01T19:20:00,120,79,199
2023-11-01T19:24:00,120,79,199
2023-11-01T19:29:00,120,79,199
2023-11-01T19:35:00,120,79,199
2023-11-01T19:40:00,120,79,199
2023-11-01T19:44:00,120,79,199
2023-11-01T19:49:00,120,79,199
2023-11-01T19:54:00,120,79,199
2023-11-02T09:10:00,120,79,199
2023-11-02T09:20:00,120,79,199
2023-11-02T09:25:00,120,79,199
2023-11-02T09:30:00,120,79,199
2023-11-02T09:36:00,120,79,199
2023-11-02T09:40:00,120,79,199
2023-11-02T09:51:00,120,79,199
2023-11-02T09:55:00,120,79,199
2023-11-02T10:04:00,120,79,199
2023-11-02T10:16:00,120,79,199
2023-11-02T10:19:00,120,79,199
2023-11-02T10:25:00,120,79,199
2023-11-02T10:30:00,120,79,199
2023-11-02T10:34:00,120,79,199
2023-11-02T10:41:00,120,79,199
2023-11-02T10:44:00,120,79,199
2023-11-02T10:49:00,120,79,199
2023-11-02T11:05:00,120,79,199
2023-11-02T11:19:00,120,79,199
2023-11-02T11:26:00,120,79,199
2023-11-02T11:35:00,120,79,199
2023-11-02T11:39:00,120,79,199
2023-11-02T11:46:00,120,79,199
2023-11-02T11:51:00,120,79,199
2023-11-02T11:56:00,120,79,199
2023-11-02T12:11:00,120,79,199
2023-11-02T12:16:00,120,79,199
2023-11-02T12:21:00,120,79,199
2023-11-02T12:26:00,120,79,199
2023-11-02T12:31:00,120,79,199
2023-11-02T12:35:00,120,79,199
2023-11-02T12:40:00,120,79,199
2023-11-02T12:45:00,120,79,199
2023-11-02T12:50:00,120,79,199
2023-11-02T13:10:00,120,79,199
2023-11-02T13:34:00,120,79,199
2023-11-02T13:49:00,120,79,199
2023-11-02T14:00:00,120,79,199
2023-11-02T14:20:00,120,79,199
2023-11-02T14:25:00,120,79,199
2023-11-02T14:30:00,120,79,199
2023-11-02T14:35:00,120,79,199
2023-11-02T14:39:00,120,79,199
2023-11-02T14:46:00,120,79,199
2023-11-02T14:50:00,120,79,199
2023-11-02T15:05:00,120,79,199
2023-11-02T15:16:00,120,79,199
2023-11-02T15:21:00,120,79,199
2023-11-02T15:30:00,120,79,199
2023-11-02T15:35:00,120,79,199
2023-11-02T15:41:00,120,79,199
2023-11-02T15:46:00,120,79,199
2023-11-02T15:51:00,120,79,199
2023-11-02T16:01:00,120,79,199
2023-11-02T16:11:00,120,79,199
2023-11-02T16:16:00,120,79,199
2023-11-02T16:21:00,120,79,199
2023-11-02T16:31:00,120,79,199
2023-11-02T16:35:00,120,79,199
2023-11-02T16:41:00,120,79,199
2023-11-02T16:46:00,120,79,199
2023-11-02T16:50:00,120,79,199
2023-11-02T17:06:00,120,79,199
2023-11-02T17:21:00,120,79,199
2023-11-02T17:31:00,120,79,199
2023-11-02T17:35:00,120,79,199
2023-11-02T17:46:00,120,79,199
2023-11-02T17:51:00,120,79,199
2023-11-02T17:55:00,120,79,199
2023-11-02T18:06:00,120,79,199
2023-11-02T18:21:00,120,79,199
2023-11-02T18:26:00,120,79,199
2023-11-02T18:31:00,120,79,199
2023-11-02T18:36:00,120,79,199
2023-11-02T18:41:00,120,79,199
2023-11-02T18:46:00,120,79,199
2023-11-02T18:51:00,120,79,199
2023-11-02T19:04:00,120,79,199
2023-11-02T19:19:00,120,79,199
2023-11-02T19:25:00,120,79,199
2023-11-02T19:30:00,120,79,199
2023-11-02T19:35:00,120,79,199
2023-11-02T19:40:00,120,79,199
2023-11-02T19:45:00,120,79,199
2023-11-02T19:50:00,120,79,199
2023-11-02T20:00:00,120,79,199
2023-11-02T20:09:00,120,79,199
2023-11-02T20:14:00,120,79,199
2023-11-02T20:20:00,120,79,199
2023-11-02T20:25:00,120,79,199
2023-11-02T20:30:00,120,79,199
2023-11-02T20:35:00,120,79,199
2023-11-02T20:40:00,120,79,199
2023-11-02T20:45:00,120,79,199
2023-11-02T20:49:00,120,79,199
2023-11-03T09:09:00,120,79,199
2023-11-03T09:20:00,120,79,199
2023-11-03T09:25:00,120,79,199
2023-11-03T09:35:00,120,79,199
2023-11-03T09:40:00,120,79,199
2023-11-03T09:45:00,120,79,199
2023-11-03T09:49:00,120,79,199
2023-11-03T09:55:00,120,79,199
2023-11-03T10:09:00,120,79,199
2023-11-03T10:14:00,120,79,199
2023-11-03T10:19:00,120,79,199
2023-11-03T10:24:00,120,79,199
2023-11-03T10:29:00,120,79,199
2023-11-03T10:36:00,120,79,199
2023-11-03T10:45:00,120,79,199
2023-11-03T10:50:00,120,79,199
2023-11-03T10:55:00,120,79,199
2023-11-03T11:15:00,120,79,199
2023-11-03T11:24:00,120,79,199
2023-11-03T11:30:00,120,79,199
2023-11-03T11:35:00,120,79,199
2023-11-03T11:40:00,120,79,199
2023-11-03T11:45:00,120,79,199
2023-11-03T11:49:00,120,79,199
2023-11-03T11:59:00,120,79,199
2023-11-03T12:10:00,120,79,199
2023-11-03T12:15:00,120,79,199
2023-11-03T12:20:00,120,79,199
2023-11-03T12:24:00,120,79,199
2023-11-03T12:29:00,120,79,199
2023-11-03T12:35:00,120,79,199
2023-11-03T12:40:00,120,79,199
2023-11-03T12:45:00,120,79,199
2023-11-03T12:50:00,120,79,199
2023-11-03T13:14:00,120,79,199
2023-11-03T13:40:00,120,79,199
2023-11-03T13:50:00,120,79,199
2023-11-03T14:05:00,120,79,199
2023-11-03T14:20:00,120,79,199
2023-11-03T14:24:00,120,79,199
2023-11-03T14:29:00,120,79,199
2023-11-03T14:34:00,120,79,199
2023-11-03T14:41:00,120,79,199
2023-11-03T14:46:00,120,79,199
2023-11-03T14:49:00,120,79,199
2023-11-03T15:00:00,120,79,199
2023-11-03T15:16:00,120,79,199
2023-11-03T15:25:00,120,79,199
2023-11-03T15:30:00,120,79,199
2023-11-03T15:35:00,120,79,199
2023-11-03T15:40:00,120,79,199
2023-11-03T15:45:00,120,79,199
2023-11-03T15:50:00,120,79,199
2023-11-03T16:06:00,120,79,199
2023-11-03T16:14:00,120,79,199
2023-11-03T16:19:00,120,79,199
2023-11-03T16:26:00,120,79,199
2023-11-03T16:30:00,120,79,199
2023-11-03T16:35:00,120,79,199
2023-11-03T16:40:00,120,79,199
2023-11-03T16:45:00,120,79,199
2023-11-03T16:50:00,120,79,199
2023-11-03T17:09:00,120,79,199
2023-11-03T17:26:00,120,79,199
2023-11-03T17:30:00,120,79,199
2023-11-03T17:35:00,120,79,199
2023-11-03T17:40:00,120,79,199
2023-11-03T17:45:00,120,79,199
2023-11-03T17:55:00,120,79,199
